250716823,9,42.88441937610759,0,43.276166922417744,0.5555076170793711
250716823,14,40.25215574125753,0,43.276166922417744,0.5555076170793711
250716823,15,42.50212691682215,0,43.276166922417744,0.5555076170793711
250716823,21,43.00000000000001,0,43.276166922417744,0.5555076170793711
250716823,26,45.48489817773845,1,43.276166922417744,0.5555076170793711
250716823,30,45.28399682633397,1,43.276166922417744,0.5555076170793711
250716823,31,42.994493470643334,0,43.276166922417744,0.5555076170793711
250716823,38,38.806243780726845,0,43.276166922417744,0.5555076170793711
250716823,52,48.98180692238034,2,43.276166922417744,0.5555076170793711
250716823,62,42.57152801216728,0,43.276166922417744,0.5555076170793711
